Code,ArabicDescription,EnglishDescription,UOM,Price,Section
309020001,تأريض معدة أرضية في تربة عادية/رملية,"Grounding of UG equipment or UG equipments inside inset / room (( Compact (Package) S/S, Unit S/S, pad mounted transformer , MV switchgear , any type RMU, MV metering unit …etc. )), including installation of four ( 4 ) grounding rods and connection to grounding terminals of equipment by grounding wire,  room floor reinforcement bars  in  normal /  sandy soil",EA,319.0,الأعمال المدنية
309020002,تأريض معدات أرضية  في تربة صخرية,"Grounding of UG equipment or UG equipments inside inset / room (( Compact (Package) S/S, Unit S/S,pad mounted transformer, MV switchgear, any type RMU, MV metering unit …etc. )), including installation of four (4) grounding rods and connection to grounding terminals of equipment by grounding wire, room floor reinforcement bars in rocky soil ( that required the use of rocky excavation equipment ) (ie. Digger)",EA,409.0,الأعمال المدنية
309020003,تأريض معدة أرضية بدفن سلك التأريض في تربة صخرية,"Grounding of  UG equipment or UG equipments inside inset / room (( Compact (Package) S/S, Unit S/S,pad mounted transformer, MV switchgear , any type RMU, MV metering unit …etc. )), including burying of equivalent length of grounding wire with  specified depth as per company specifications to achieve the required grounding resisitance and connection to grounding terminals of equipment by grounding wire, room floor reinforcement bars in rocky soil  ( that required the use of rocky excavation equipment ) ( ie. Digger ).where ground rods can not be installed",M,10.0,الأعمال المدنية
309020004,تأريض معدة أرضية داخل سياج في تربة عادية / رملية,"Grounding of  pad mounted equipment inside fence (( Compact (Package) S/S, Unit S/S, pad mounted transformer, MV switchgear , any type RMU, MV metering unit …etc. )), including installation of six ( 6 ) grounding rods and connection to grounding terminals of equipment and fence by grounding wire , in normal /  sandy soil",EA,471.0,الأعمال المدنية
309020005,تأريض معدات أرضية داخل سياج في تربة صخرية,"Grounding of  pad mounted equipment inside fence (( Compact (Package) S/S, Unit S/S, pad mounted transformer, MV switchgear , any type RMU, MV metering unit …etc. )), including installation of six ( 6 ) grounding rods and connection to grounding terminals of equipment and fence by grounding wire , in  rocky soil  ( that required the use of rocky excavation equipment ) ( ie. Digger )",EA,606.0,الأعمال المدنية
309020006,تأريض معدات داخل سياج بدفن سلك التأريض بتربة صخرية,"Grounding of pad mounted equipment inside fence (( Compact (Package) S/S, Unit S/S, pad mounted transformer, MV switchgear , any type RMU, MV metering unit …etc. )),including burying of equivalent length of grounding wire with specified depth as per company specifications to achieve the required grounding resisitance and connection to grounding terminals of equipment and fence by grounding wire in rocky soil ( that required the use of rocky excavation equipment ) ( ie. Digger )),where ground rods can not be installed",M,10.0,الأعمال المدنية
310000001,صيانة لوحة توزيع فرعية أي نوع,Maintainance of any type minipillar,EA,174.0,أعمال المعدات
310000002,صيانة لوحة توزيع رئيسية أي سعة,Maintainance of any size LV Distribution Panel (LVDP),EA,266.0,أعمال المعدات
310000003,صيانة وحدة حلقية رئيسي/وحدة قياس.. غازية,"Maintenance of any type MV RMU or Metering Unit for Bulk consumer,( stand alone or Metered RMU ) or MV, indoor circuit breaker / switch / bus coupler / Metering panel for indoor switchgear or  Extensible switchgear ( group ) or Auto Transfer Switch, Gas type,  or any similar equipment",EA,275.0,الصيانة
310000004,صيانة وحدة حلقية رئيسي/وحدة قياس.. زيتية,"Maintenance of  any type MV RMU or Metering Unit for Bulk consumer,( stand alone or Metered RMU ) or MV, indoor circuit breaker / switch / bus coupler / Metering panel for indoor switchgear or  Extensible switchgear ( group ) or Auto Transfer Switch, Oil type,  or any similar equipment",EA,349.0,الصيانة
310000005,صيانة محول على قاعدة أرضية/منصة أي سعة,Maintainance of any size Pad-mount / platform Transformer,EA,301.0,أعمال المعدات
310000006,صيانة محطة مدمجة/محطة وحدة/محول ارضي,"Maintainance of Compact (Package) / unit S/S / Pad-mount Transformer, any size",EA,433.0,أعمال المعدات
310000007,استبدال/إعادة تثبيت غطاء او باب لوحة توزيع فرعية أي نوع,Replacement or refixing of any type mini pillar cover ( side / top / bottom / back) / door including replacement of cover brackets if required,EA,184.0,أعمال المعدات
310000008,استبدال/إعادة تثبيت غطاء/باب محطة مدمجة/محطة وحدة /لوحة توزيع رئيسية اي نوع/سعة,"Replacement or refixing of  cover / door for  Compact (Package) S/S, unit S/S or LV Distribution Panel  (LVDP) , any type / size",EA,282.0,أعمال المعدات
310000009,أستبدال/إعادة تثبيت غطاء صندوق كابلات لمحطة مدمجة/محطة وحدة/محول ارضي,Replacement or refixing of cover of MV / LV cable box for Compact (Package) S/S  / unit S/S / pad mounted transformer,EA,342.0,أعمال الكابلات
310000010,إصلاح هيكل محطة مدمجة/محطة وحدة/محول ارضي/مفتاح حلقي/وحدة قياس/مفاتيح قابلة للتوسع,"Repairing of steel body of Compact (Package) S/S / Unit S/S  / pad mounted transformer / Metering Unit for Bulk consumer( stand alone or Metered RMU ) / Extensible switchgear ( group ) / Auto Transfer Switch or any similar equipment by body making, welding, painting ...etc .",EA,472.0,أعمال المعدات
310000011,توريد وأستبدال قفل/مفصلة باب محطة مدمجة / محطة وحدة /لوحة توزيع فرعية /رئيسية اي نوع/سعة,"Supplying and replacement of door hinge / locking mechanism / door stay for Compact (Packge) / Unit S/S / MiniPillar / LV Distribution Panel(LVDP) , any type / size",EA,158.0,أعمال المعدات
310000012,تركيب أو أستبدال  مفصله باب / او لسان الاقفال /  مثبت باب ( ركزة ) لمحطة مدمجة أو محطة وحدة أو لوحة توزيع فرعية أو رئيسية او حوامل تثبيت اغطية لوحة توزيع فرعية,"Installation or Replacement of door hinge / locking mechanism / door stay for Compact (Packge) / Unit S/S / MiniPillar / LV Distribution Panel(LVDP) / LV panel brackets ,any type / size",EA,121.0,أعمال المعدات
310000013,تغيير زيت معدة أرضية ج.متوسط,"Changing of Oil for MV U/G equipment, including  dumping of old oil, refilling with Company-supplied new oil which shall be submitted for testing before use. Surplus new and old oil shall be returned to company warehouse",EA,322.0,أعمال المعدات
310000014,تركيب / استبدال/ اصلاح غلاف العازل الخارجي لكابل جهد متوسط,"Installation / Replacement / Repairing of the insulation cover ( outer jacket ) for MV 3/C or 1/C cable, any size/type, ( excluding disconnection / connection works ).",EA,126.0,أعمال الكابلات
310000015,تركيب / استبدال/ اصلاح غلاف العازل الخارجي لكابل جهد منخفض,"Installation / Replacement / Repairing of the insulation cover ( outer jacket ) for LV 4/C or 1/C cable, any size/type, ( excluding disconnection / connection works ).",EA,103.0,أعمال الكابلات
310000016,عمل معاينة وفحص محول / محطة وحدة ارضية اي سعة,Inspection / testing of existing any type / size UG transformer / unit substation using thermal cameras / digital cameras / partial discharge and submission a report for the equipment condition as per company requirements,EA,400.0,أعمال المعدات
310000017,عمل معاينة وفحص لوحدة حلقية قائمة اي نوع,"Inspection / testing of existing any type RMU , using digital cameras / partial discharge and submission a report for the equipment condition as per company requirements",EA,120.0,الاختبارات
310000018,عمل معاينة وفحص للوحات التوزيع الفرعيه الارضية القائمة,Inspection / testing of existing  mini-pillar using thermal cameras / digital cameras and submission a report for the equipment condition as per company requirements,EA,100.0,أعمال التأريض
310000019,عمل معاينة وفحص للوحات التوزيع الرئيسية الارضية القائمة,"Inspection / testing of existing LV Distribution panel, using thermal cameras / digital cameras  and submission a report for the equipment condition as per company requirements",EA,300.0,أعمال التأريض
310000020,إختبار كابل ضغط متوسط بواسطة الموجات,Testing of HV cable using VLF Using approved  company devices /tools and submission of required reports as per company requirements,EA,2000.0,أعمال الكابلات
310000021,إختبار العازلية لكابل ضغط متوسط,Testing of IR and Continuity for HV cable Using approved  company devices /tools and submission of required reports as per company requirements,EA,200.0,أعمال الكابلات
310000022,إختبار العازلية لكابل ضغط  منخفض,Testing of IR and Continuity for LV cable Using approved  company devices /tools and submission of required reports as per company requirements,EA,120.0,أعمال الكابلات
310000023,إختبار التفريغ الجزئي لكابل ضغط متوسط,Testing of PD offline for HV cable Using approved  company devices /tools and submission of required reports as per company requirements,EA,2000.0,أعمال الكابلات
