,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
"Riyadh City Electricity Department
Schedule ""C"" - Pricing Attachment",,,,,,RFx No. 4000069347,,
,,,,,,,,
??? ?????,??? ?????,?????????? ???????,?????????? ?????? ,??????,??????,??? ?????,??? ??????,??????
Item ,Line type ,Short Description ,Long Description,UOM ,Currency,Payment Type,Unit Price           ,QTY
A1,Description,"????? ?????? ????? ???????
","CONSTRUCTION AND MAINTENANCE OF DISTRIBUTION NETWORKS  
   Including providing all necessary manpower, equipment and tools to loading and transporting materials from any designated warehouse by company to work site and perform the work as per the scope of  work and companystandards including getting all required(R.O.W) and permissions to perform the required works and payment of related fees, preparing, updating and submitting of the drawings "" As Built "" on hard and electronic copies, including definition of coordinates, data and photos of related equipment, cables, poles and meters  with at least two digital photos of equpment using SEC unified geographical information system format (ArcGIS/ArcFM) and attributes compatible with Unified Data Model (UDM) and location accuracy of 25 cm and with full compliance of occupational safety and health requirements as per SEC requirments . The statement in this item is applied to all contract items mentioned blow
201020206,Breakdown,??????? ??????????>15?<=25? ?? ???? ?????,"Replacement of concrete pole more than 15 meter up to and including 25 meter in rocky soil ( that required the use of rocky excavtion equipment ( ie. Digger )), including disassembling / dismounting and reinstalling of pole-top assemblies and framing
  ??????? ???? ?????? ???? ?? 15 ??? ??? ????? 25 ????? ???? ????? (???? ?????? ???? ????? ????? ?????? ??? ??????)? ?????? ?? ?????? ????? ?????? ?????? ????????",EA,SAR,Unit Rate,2151.00,
201020207,Breakdown,??????? ???? ???? ????? ??????<= 15? ?? ???? ????? / ?????," Replacement of wooden pole with concrete pole up to and including 15 meter, in normal / sandy soil including supplying and casting of the concrete foundation and disassembling / dismounting and reinstalling of pole-top assemblies and framing 
 ??????? ???? ???? ????? ?????? ??? ????? 15 ???? ?? ???? ????? / ????? ????? ?????? ?????? ??? ?????? ????? ?????? ?????? ????????",EA,SAR,Unit Rate,1315.00,
201020208,Breakdown,??????? ???? ???? ????? ??????<= 15? ?? ???? ?????," Replacement of wooden pole with concrete pole up to and including 15 meter, in rocky soil ( that required the use of rocky excavtion equipment ( ie. Digger )) including supplying and casting of the concrete foundation and disassembling / dismounting and reinstalling of pole-top assemblies and framing         
 ??????? ???? ???? ????? ?????? ??? ????? 15 ???? ?? ???? ????? (???? ?????? ???? ????? ????? ?????? ??? ??????) ????? ?????? ?????? ??? ?????? ????? ?????? ?????? ????????",EA,SAR,Unit Rate,1521.00,
201030000,Description, ????? ????? ??????? ???????? (???? ?????? ??????? ?????? ?? ?????? 100 ???),"  RELOCATION  OF OVERHEAD NETWORKS POLES ( DISASSEMBLING / DISMOUNTING AND REINSTALLATION WITHIN  A DISTANCE OF 100 METER )
     Disconnection, disassembling, re-installation for the same pole, including framing, reconnection of cables and jumpers, fixing risers, stringing / re- sagging of conductors, all related accessories, excavation, backfilling of holes, reinstatement of the damaged surface, (excluding new terminations, splicing / jointing and grounding works )  
  (????? ????? ??????? ???????? ( ???? ?????? ??????? ?????? ?? ?????? 100 ???
 ????? ???????? ?????? ??????? ???? ?????? ????? ??????? ?????? ????? ???????? ???????? ?????? ???????? ??????? ??? / ????? ?? ???????? ?????? ?????? (?????? ????? ??? ?? ??? ???? ? (?? ???? ??? ???????? ??????? ?????? ???? ???????? ??????? ?????? ???????",,,,,
201030100,Description,????? ??????? ????????,"RELOCATION OF STEEL POLES
????? ??????? ????????",,,,,
201030101,Breakdown,????? ???? ?????<=10? ?? ???? ?????/?????,"Relocation of steel pole up to and including 10 meter, in normal / sandy  soil. 
   ????? ???? ????? ??? ????? 10???? ?? ???? ????? / ?????",EA,SAR,Unit Rate,1321.00,
201030102,Breakdown,????? ???? ?????<=10?? ???? ?????,"Relocation of steel pole up to and including 10 meter, in  rocky  soil ( that required the use of rocky excavtion equipment ( i.e. Digger ))   
   (????? ???? ????? ??? ????? 10???? ?? ???? ????? (???? ?????? ???? ????? ????? ?????? ??? ??????) ",EA,SAR,Unit Rate,1487.00,
201030103,Breakdown,????? ???? ?????>10?<=15? ?? ???? ?????/?????,"Relocation of steel pole above 10 meter up to and including 15 meter, in normal / sandy soil. 
????? ???? ????? ???? ?? 10??? ??? ????? 15???? ?? ???? ????? / ?????",EA,SAR,Unit Rate,1488.00,
201030104,Breakdown,????? ???? ?????>10?<=15? ?? ???? ?????,"Relocation of steel pole above 10 meter up to and including 15 meter, in  rocky  soil ( that required the use of rocky excavtion equipment ( i.e. Digger ))  
(????? ???? ????? ???? ?? 10??? ??? ????? 15???? ?? ???? ????? (???? ?????? ???? ????? ????? ?????? ??? ?????? )",EA,SAR,Unit Rate,1794.00,
201030105,Breakdown,????? ???? ????? >15?<= 23? ?? ???? ?????/?????,"Relocation of steel pole above 15 meter up to and including 23 meter in normal / sandy soil
????? ???? ????? ???? ?? 15??? ??? ????? 23???? ?? ???? ????? / ?????",EA,SAR,Unit Rate,1739.00,
201030106,Breakdown,????? ???? ????? >15?<=23? ?? ???? ?????,"Relocation of steel pole above 15 meter up to and including 23 meter in rocky  soil 
( that required the use of rocky excavtion equipment ( i.e. Digger ))  
????? ???? ????? ???? ?? 15??? ??? ????? 23???? ?? ???? ????? (???? ?????? ???? ????? ????? ?????? ??? ??????) ",EA,SAR,Unit Rate,2058.00,
201030107,Breakdown,????? ???? ????? >23? ?? ???? ?????/?????,"Relocation of steel pole above 23 meter in normal / sandy soil
????? ???? ????? ?????? 23 ???? ?? ???? ????? / ?????",EA,SAR,Unit Rate,2028.00,
201030108,Breakdown,????? ???? ????? >23? ?? ???? ?????,"Relocation of steel pole above 23 meter in rocky  soil ( that required the use of rocky excavtion equipment ( i.e. Digger ))   
(????? ???? ????? ???? ?? 23 ???? ?? ???? ????? (???? ?????? ???? ????? ????? ?????? ??? ?????? )",EA,SAR,Unit Rate,2611.00,
201030109,Breakdown, ????? ???? ????? ???? ????? <=15? ?? ???? ?????/?????,"Relocation of self support steel pole up to and including 15 meter, in normal / sandy  soil
 ????? ???? ????? ???? ????? ??? ????? 15???? ?? ???? ????? / ?????",EA,SAR,Unit Rate,1535.00,
201030110,Breakdown,????? ???? ????? ???? ????? <=15? ?? ???? ????? ,"Relocation of self support steel pole up to and including 15 meter, in rocky  soil ( that required the use of rocky excavtion equipment ( i.e. Digger ))
 ????? ???? ????? ???? ????? ??? ????? 15???? ?? ???? ????? (???? ?????? ???? ????? ????? ?????? ??? ??????)",EA,SAR,Unit Rate,1883.00,
201030200,Description,????? ??????? ?????????,"RELOCATION OF CONCRETE POLES
????? ??????? ?????????",,,,,
201030201,Breakdown,????? ???? ??????<=10? ?? ???? ?????/?????,"Relocation of concrete pole up to and including 10 meter, in normal / sandy soil.       
    ????? ???? ?????? ??? ????? 10???? ?? ???? ????? / ?????",EA,SAR,Unit Rate,1309.00,
201030202,Breakdown,????? ???? ??????<=10? ?? ???? ?????,"Relocation of concrete pole up to and including 10 meter, in rocky  soil ( that required the use of rocky excavtion equipment ( i.e. Digger ))    
    (????? ???? ?????? ??? ????? 10???? ?? ???? ????? (???? ?????? ???? ????? ????? ?????? ??? ??????)  ",EA,SAR,Unit Rate,1520.00,
201030203,Breakdown,????? ???? ??????>10?<=15? ?? ???? ?????/?????,"Relocation of concrete pole above 10 meter up to and including 15 meter,  in normal / sandy soil. 
????? ???? ?????? ???? ?? 10??? ??? ????? 15???? ?? ???? ????? / ?????",EA,SAR,Unit Rate,1459.00,
201030204,Breakdown,????? ???? ??????>10?<=15? ?? ???? ?????,"Relocation of concrete pole above 10 meter up to and including 15 meter, in rocky  soil 
( that requires the use of rocky excavtion equipment ( i.e. Digger ))
????? ???? ?????? ???? ?? 10??? ??? ????? 15???? ?? ???? ????? (???? ?????? ???? ????? ????? ?????? ??? ??????) ",EA,SAR,Unit Rate,1697.00,
201030205,Breakdown,????? ???? ??????>15?<=25? ?? ???? ?????/?????,"Relocation of concrete pole above 15 meter up to and including 25 meter, in normal / sandy soil. 
????? ???? ?????? ???? ?? 15??? ??? ????? 25 ???? ?? ???? ????? / ?????",EA,SAR,Unit Rate,1844.00,
201030206,Breakdown,????? ???? ??????>15?<=25? ?? ???? ?????,"Relocation of concrete pole above 15 meter up to and including 25 meter, in rocky  soil ( that required the use of rocky excavtion equipment ( i.e. Digger ))
????? ???? ?????? ???? ?? 15??? ??? ????? 25 ???? ?? ???? ????? (???? ?????? ???? ????? ????? ?????? ??? ??????) ",EA,SAR,Unit Rate,2154.00,
201040000,Description,????? ????? ??????? ????????,"REMOVAL OF OVERHEAD NETWORKS POLES 
   Removal of poles, hardwares, fittings, accessories from site with disconnection, disassembling, excavation, backfilling of holes and including reinstatement of the damaged surfaces, with cleaning and  returning of removed materials to company warehouses / reversing  / scrap area  as  per SEC requirements considering documentation of all removed and returned materials
 ????? ????? ??????? ????????  
   ????? ??????? ????????? ?? ?????? ?????? ??? ???? ?? ????? ????? ????? ????????? ?????? ?????? ??????, ?????? ?????? ?????? ???? ??? ?????? ?? ????? ?????? ??????? ???????? ?????????? ?? ???? ?????? / ??????? ???? ??????? ?????? ?????? ?? ????? ???? ?????? ??????? ????????? ????",,,,,
201040001,Breakdown,????? ???? ?????/???? <=15? ???? ??????? ?? ???????? ??? ????? ??????,"Removal of any type steel pole or support pole, up to and including 15 meter, intact by breaking  the concrete foundation including removal of pole framing  and accessories with conservative of the pole 
     ????? ???? ????? ?? ?? ??? ?? ???? ???? ??? ????? 15 ??? ???? ??????? ????????? ????? ????? ??????? ????????? ?? ???????? ??? ????? ?????? ",EA,SAR,Unit Rate,462.00,
201040002,Breakdown,????? ???? ????? >15? ???? ??????? ?? ???????? ??? ????? ??????,"Removal of any type steel pole, above 15 meter, intact by breaking the concrete foundation including removal of pole framing and accessories with conservative of the pole
     ????? ????  ????? ?? ?? ???  ???? ?? 15 ??? ???? ??????? ????????? ????? ????? ??????? ????????? ?? ???????? ??? ????? ?????? ",EA,SAR,Unit Rate,667.00,
201040003,Breakdown,????? ???? ?????/ ???? ???? ??????,"Removal of any type steel pole /support pole including removal of pole framing  and accessories, by cutting the pole 50 cm. below ground level 
 ????? ???? ????? ?? ?? ???  ?? ???? ???? ????? ????? ??????? ????????? ???? ?????? ???? 50 ?? ??? ??? ?????  ",EA,SAR,Unit Rate,358.00,
201040004,Breakdown,????? ???? ??????<=15? ?? ???????? ??? ????? ??????,"Removal of any type concrete pole, up to and including 15 meter, including removal of pole framing  and accessories with conservative of the pole
     ????? ???? ?????? ?? ?? ??? ??? ????? 15 ??? ????? ????? ??????? ?????????? ?? ???????? ??? ????? ?????? ",EA,SAR,Unit Rate,556.00,
201040005,Breakdown,????? ???? ??????>15? ?? ???????? ??? ????? ??????,"Removal of any type concrete pole, above 15 meter, including removal of pole framing  and accessories with conservative of the pole
     ????? ???? ?????? ?? ?? ??? ???? ?? 15 ??? ????? ????? ??????? ?????????? ?? ???????? ??? ????? ?????? ",EA,SAR,Unit Rate,738.00,
201040006,Breakdown,????? ???? ???? ?? ???? ???? ????," Removal of  any size wooden pole, including removal of pole framing and accessories in any type of soil
????? ???? ???? ?? ???? ????? ????? ??????? ????????? ???? ??? ????",EA,SAR,Unit Rate,334.00,
201050000,Description,????????? ??? ???????? ?????? ????? ??????? ????????," NON STANDARD INSTALLATIONS OF OVERHEAD NETWORKS POLES
????????? ??? ???????? ?????? ????? ??????? ????????",,,,,
201050001,Breakdown,????? ???? ?????/???? ???? ??????? ?????????,"Erection of wooden / steel pole as support to PVC pipe / cables, crossing canals / water drains including concrete block support and fixing the pipe with the pole ( excluding supplying of the pipe )          
????? ???? ????? ?? ???? ???? ??????? ????????? ?? ???? ?????? ??????? ?? ????? ?????? ????? ????? ?????? ????????? ?????? ???????? ??????? ?????? ?? ???? ????? ???????? ",EA,SAR,Unit Rate,480.00,
201050002,Breakdown,????? ???? ?????/???? ???? ??????? ?????????,"Removal of wooden or steel pole as support to PVC pipe / cables, crossing canals / water drains including removal of concrete block support    
  ????? ???? ????? ?? ???? ???? ??????? ????????? ?? ???? ?????? ??????? ?? ????? ?????? ????? ????? ????? ????????? ???????  ",EA,SAR,Unit Rate,278.00,
201050003,Breakdown, ????? ??? ????? ????? ?? ???? ,"Removal of an existing lattice distribution tower, any size, by cutting the tower legs ( excluding removal of concrete foundations )  
   ????? ??? ????? ????? ???? ?? ???? ??? ????? ????? ( ????? ?? ???? ????? ??????? ????????? )   ",EA,SAR,Unit Rate,1782.00,
201050004,Breakdown,????? ???? ???? ?? ???? ???? ??? ????,"Relocation of any size wooden pole, in any type of soil 
????? ???? ???? ?? ???? ?? ?? ??? ????",EA,SAR,Unit Rate,942.00,
201050005,Breakdown,????? ?????? ?????? ?????? ?????? ????? ??????,"Supplying and embed of steel  pipe ( 600 mm OD x 9.5 mm thickness x 3m height from pole base) to protect the pole in the coastal / high wet areas  including supplying of paint  and  painting of the pipe as per SEC requirements 
????? ?????? ?????? ?????? ???? ????? 600 ?? ?????? 9.5 ?? ???????? 3? ?? ????? ?????? ?????? ????? ?????? ???????? ???????? ???????? ??? ??????? ??????? ? ????? ????? ?????? ????? ???????? ??? ??????? ??????",EA,SAR,Unit Rate,1166.00,
201060000,Description, ?????? ????? ????? ??????? ????????," MISCELLANEOUS OF OVERHEAD NETWORKS POLES
  ?????? ????? ????? ??????? ???????? ",,,,,
201060001,Breakdown,????? ???????? ???? ????? ?????? ????? ????? ?????? ?????? ??????,"Supplying and use of high range soundless cracking agent for one pole hole when excavating in  marble solid rock area or similar ( excluding pole installation )
????? ???????? ???? ????? ?????? ????? ????? ?????? ?????? ?????? ??? ????? ?? ????? ?????? ???????? ?????? ?? ?? ???????  ?????? ?? ???? ????? ??????",EA,SAR,Unit Rate,1595.00,
201060002,Breakdown,????? ???? ?????/???/????? ?????/??? ???? ????? ?????? ?????/???? ????,"Installation of pole number / danger / phase plate /barbed wire / reflection plate for an existing OH equipment / pole as required 
 ????? ???? ????? / ??? / ????? ????? / ??? ???? ( ???? ???? ) ???? ????? ????? ?????? ????? /???? ???? ??? ????? ",EA,SAR,Unit Rate,45.00,
201060003,Breakdown,  ????? ?????? ???? ?????/??? /????? ????? /??? ???? ????? ?????? ?????/???? ????,"Supplying and Installation of pole number / danger / phase plate /barbed wire  / reflection plate for an existing OH equipment pole as required 
????? ?????? ???? ????? / ??? / ????? ????? / ??? ???? ( ???? ????) / ???? ????? ????? ?????? ????? / ???? ???? ??? ????? ",EA,SAR,Unit Rate,85.00,
201060004,Breakdown,????? ?????? ?????? ????? ?? ?? ?? ????? ???? ??? ???? ," Supplying and installation of cable guard (protection PVC pipe) with all its accessories on an existing pole including disconnection / reconnection and laying of the cable inside the pipe ( excluding new terminations works  
  ????? ?????? ?????? ????? ?? ?? ?? ????? ???????? ????? ???? ??? ???? ?????? ???? ?????? ??????? ???????? ???? ???????? (?? ???? ??? ???????? ??????? ???????)", M,SAR,Unit Rate,89.00,
201060005,Breakdown,????? ???? ?????/??????/???? ???? ?? ???,"Straightning of an existing leaning steel / concrete / wooden pole, any type, including necessary  re-sagging of conductors, excavation and reinstatement       
????? ???? ????? ?? ?????? ?? ???? ????? ?? ?? ??? ? ???? ????? ?? ???????? ??? ??? ????? ?????? ???????? ??? ?? ??? ????",EA,SAR,Unit Rate,567.00,
201060006,Breakdown,????? ????? ???? ???? ?? ???? ????????????? ???????,"Improvement of any size existing pole foundation by breaking and removal of damaged portions of the foundation, supplying and casting of concrete excavation, backfilling, tamping and coping as necessary 
????? ????? ???? ???? ?? ???? ?????? ??????? ??????? ?????? ??? ???????? ??? ???? ?? ??? ???? ??? ??? ??????? ???? ???? ??????  ",EA,SAR,Unit Rate,547.00,
201060007,Breakdown,????? ?????? ???? ????? ?????? ??????? ???????? ?? ????? ?????? ????????,"Supplying of all required materials and construction of protection for poles /towers foundations ( including supplying of concrete, back filling materialsrocks and required tools .. ie. ) at flood path and valley as per SEC requirements and specifications and calculated by M2 for the concrete side walls
  ????? ???? ?????? ??????? ???? ????? ?????? ??????? ???????? ?? ????? ?????? ???????? ( ????? ????? ????????? ????? ?????? ??????? ???????? ??????? ?????? ????? ... ??? ) ???? ??????? ???????? ?????? ???? ???? ?????? ?????? ?????? ????? ???????? ???????? ?????????  ",M2,SAR,Unit Rate,570.00,
202000000,Description,????? ????? ????? ??????? ???????? ,"FRAMING OF OVERHEAD NETWORKS POLES        
????? ????? ????? ??????? ????????  ",,,,,
202010000,Description,????? ????? ????? ??????? ????????,"INSTALLATION OF FRAMING FOR OVERHEAD NETWORKS POLES
  Installation of pole-top assemblies,( steel x-arms , braces , insulators , fittings , double-arming bolts , tension straps, brackets , suspension and strain / tension clamps, preformed ties and  grips , …etc). to prepare the poles for stringing .( excluding stringing of conductors )        
????? ????? ????? ??????? ????????
 ????? ?????? ??????? (?????? ???????? ????????? ???????? ????????? ???? ??????? ???????? ?????? ???? ???????? ?????? ????? ????? ??????? ... ???)  ???? ?????? ??????? ?????? ??????? ?????( ????? ?? ???? ?? ???????? )",,,,,
202010100,Description,????? ????? ????? ????? ??????? ???????? ," INSTALLATION OF FRAMING FOR LV OVERHEAD NETWORKS POLES             
????? ????? ????? ????? ??????? ???????? ",,,,,
202010101,Breakdown,????? ???? ?.????? ????/????? ?????/?????,"Framing of LV intermediate / light angle / medium angle / terminal pole 
     ????? ???? ??? ????? ???? ?? ????? ????? ?? ????? ",ASM,SAR,Unit Rate,68.00,
202010102,Breakdown,????? ???? ?.????? ????? ?????/????? ???? ?? ???? ??????? ,"Framing of LV heavy angle / tap off (3 ways / 4 ways) pole 
    ????? ???? ??? ????? ????? ????? ?? ????? ???? ??????? ?? ????? ???? ??????? ",ASM,SAR,Unit Rate,86.00,
202010103,Breakdown,????? ????? ?.????? ????? ?.????? ?????? ??? ???? ?.????? ,"Framing for LV  quadruplex cable for composite single circuit ( MV and LV ) on any size MV pole  including installation of related accessories and clamps      
????? ????? ??? ????? ????? ?????? ????? ?????? ??? ???? ??? ????? ?? ??? ??? ???? ?????? ???????? ????????        ",ASM,SAR,Unit Rate,69.00,
202010200,Description,   ????? ????? ????? ????? ??????? ????????,"INSTALLATION OF FRAMING FOR MV OVERHEAD NETWORKS POLES
For horizontal ,vertical (armless / stand off) and  alley arm (cantilever)  
   ????? ????? ????? ????? ??????? ????????
??????? ?????? ? ?????? (???? ???? / ????? ) , ??????? ?????? ",,,,,
202010201,Breakdown,????????? ?.?????.?.?????. ????? ?????/????? ,"(Framing of MV single circuit, intermediate, light angle pole (post insulator. 
  ????? ???? ??? ?????? ????? ?????? ????? ????? ?? ????? (????? ??? )",ASM,SAR,Unit Rate,142.00,
202010202,Breakdown,??????????.?????.?.????? ????? ??????/????? /???? ??/?????90/???? ??????,"Framing of MV single circuit, medium / heavy angle, section , heavy  angle (at 90 degrees)/ branch T-off (tap) pole (disc/ suspension and post insulators)
 ????? ???? ??? ????? ????? ????? ????? ?????? ?? ????? ?? ???? ?? ?? ????? 90 ???? ?? ???? ?????? (????? ?? ???? )",ASM,SAR,Unit Rate,185.00,
202010203,Breakdown,??????????.?????.?.????? ???? ?????/?????," Framing of MV single circuit, terminal  pole (disc/ suspension insulators).
 ????? ???? ??? ????? ????? ????? ???? ????? / ????? (????? ?? )",ASM,SAR,Unit Rate,142.00,
202010204,Breakdown,????? ???? ?.????? ?.?????? ????? ?????/ ????? ," Framing of MV double circuit, intermediate/ light angle pole (post insulator)
         ????? ???? ??? ?????? ????? ??????? ????? ????? ?? ?????  (????? ??? )",ASM,SAR,Unit Rate,207.00,
202010205,Breakdown,????? ???? ?.?????.?.?????? ????? ?????? /?????/???? ??/????? 90/???? ??????,"Framing of MV double circuit, medium / heavy angle, section, heavy  angle (at 90 degrees)/ branch T-off (tap) pole (disc/ suspension and post insulators    
             ????? ???? ??? ????? ????? ?????? ????? ?????? ?? ????? ?? ???? ?? ?? ????? 90 ???? ?? ???? ?????? (????? ?? ????)",ASM,SAR,Unit Rate,237.00,
